country_code,admin_level,admin1,admin2,fips,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08
US,2,"Oklahoma","Kiowa County","40075",9.992,14.59,14.194,18.348,17.66,17.203,16.892,4.048,18.138,21.989,19.874,22.797,16.648,4.96,1.306,9.193,8.085,4.262,6.273,2.279,1.859,0.464,4.863,11.364,5.083,8.104,6.448,5.906,1.047,1.275,7.865,3.27,2.87,1.378,1.497,0.326,1.872,5.69,4.876
US,2,"Oklahoma","Latimer County","40077",4.346,6.297,7.356,4.478,10.48,16.9,11.591,6.25,6.491,5.971,9.467,6.736,10.764,5.531,4.244,7.062,3.886,6.26,5.448,6.325,2.423,1.163,4.8,4.026,4.522,4.167,1.968,0.803,2.623,2.268,2.764,5.018,3.064,2.195,0.272,0.518,3.378,4.301,3.022
US,2,"Oklahoma","Le Flore County","40079",7.392,9.071,9.054,9.131,8.798,10.491,9.074,7.762,8.346,9.072,8.987,8.626,8.804,6.974,5.791,7.51,6.963,6.369,5.872,7.11,4.401,1.6,5.703,4.558,5.93,5.72,5.591,3.006,2.572,3.581,4.471,4.884,4.85,4.823,2.316,1.022,4.221,4.612,5.133
US,2,"Oklahoma","Lincoln County","40081",13.651,16.831,16.308,16.458,21.195,21.909,22.217,10.196,17.273,16.951,19.293,16.77,18.751,13.564,10.39,16.513,13.267,12.037,10.134,14.641,9.66,2.768,10.38,10.139,10.127,8.769,9.655,6.322,6.603,7.215,7.898,10.067,9.1,7.169,6.246,2.774,8.224,8.322,8.305
US,2,"Oklahoma","Logan County","40083",12.878,20.076,18.488,19.166,20.554,23.04,20.298,11.008,20.23,19.355,20.432,21.606,22.592,13.474,7.45,14.457,13.562,10.83,11.038,14.01,5.43,1.526,8.621,11.347,9.861,8.577,8.215,4.126,2.967,4.207,6.875,6.685,7.408,4.075,2.344,1.839,6.536,5.355,7.926
US,2,"Oklahoma","Love County","40085",18.749,20.642,20.979,19.731,25.752,25.47,24.923,17.995,21.356,22.4,23.533,25.512,20.014,19.648,16.776,20.278,19.966,15.972,17.494,21.374,15.333,10.834,15.893,16.745,16.523,15.173,14.575,8.308,10.116,11.285,15.218,11.854,15.175,16.508,7.602,4.386,13.172,15.144,12.915
US,2,"Oklahoma","Major County","40093",7.188,11.228,11.213,11.151,7.303,19.648,16.154,7.508,6.485,8.798,11.317,10.293,17.197,7.844,8.594,12.628,9.652,13.505,6.389,7.508,6.209,1.326,3.264,4.039,5.899,8.272,10.776,5.542,2.784,1.932,3.934,1.856,2.614,2.358,1.269,1.136,2.609,3.0,4.79
US,2,"Oklahoma","Marshall County","40095",9.272,14.309,14.575,13.467,13.44,19.723,16.765,12.677,15.146,13.837,11.846,11.908,11.977,12.09,6.607,12.775,6.255,9.79,8.186,9.0,5.728,5.078,4.498,6.313,8.949,5.745,6.447,4.303,4.351,3.145,7.904,5.689,5.552,4.188,2.57,0.37,5.678,5.454,7.746
US,2,"Oklahoma","Mayes County","40097",10.031,14.02,13.372,12.222,14.808,17.281,15.285,8.457,13.588,12.199,12.819,14.337,15.216,12.178,7.081,12.74,11.052,8.642,6.88,9.356,4.444,2.092,6.722,6.075,6.623,8.052,7.189,4.258,2.88,4.753,4.783,6.362,5.244,5.262,1.991,0.608,5.407,4.916,5.66
US,2,"Oklahoma","McClain County","40087",15.821,19.8,20.593,20.69,20.974,22.954,20.696,14.901,19.599,19.584,21.176,20.003,21.263,16.58,11.599,18.035,15.881,14.265,14.706,16.281,8.896,3.269,11.683,12.308,12.093,10.668,11.774,6.471,3.676,7.15,9.847,10.592,10.388,10.31,4.011,2.144,9.851,10.755,10.414
US,2,"Oklahoma","McCurtain County","40089",15.566,10.148,10.768,11.334,15.044,14.1,10.867,10.602,9.699,11.066,11.695,13.054,13.052,9.842,13.747,10.012,9.948,7.207,6.873,9.919,5.995,12.282,6.286,6.859,6.323,6.414,7.382,2.99,8.623,4.873,4.251,5.122,6.426,3.356,1.872,2.956,4.862,3.74,6.18
US,2,"Oklahoma","McIntosh County","40091",17.639,18.876,16.736,13.166,18.896,20.147,14.94,13.673,15.421,18.595,18.989,21.912,17.346,13.921,10.906,15.098,13.608,11.915,10.097,10.945,6.756,9.101,11.909,10.965,10.778,9.093,9.268,6.14,8.797,6.832,9.078,10.058,8.167,7.494,2.472,4.79,8.487,7.636,8.364
US,2,"Oklahoma","Murray County","40099",10.911,13.949,15.344,13.568,21.662,23.065,14.803,10.395,12.614,15.543,11.499,16.059,22.224,9.782,8.498,13.136,11.567,10.317,9.456,10.696,6.743,3.694,7.902,8.985,9.162,9.246,6.09,4.716,4.09,5.968,7.322,6.979,6.618,5.971,2.504,2.91,6.235,7.326,8.949
US,2,"Oklahoma","Muskogee County","40101",7.112,8.756,8.419,8.564,10.237,11.07,10.878,6.884,7.943,9.142,9.048,9.456,10.494,6.762,5.625,7.818,6.442,6.292,5.387,6.57,4.46,2.547,5.467,5.231,5.288,5.066,4.938,4.098,2.834,3.889,4.641,4.792,4.72,4.407,2.808,1.55,4.258,4.734,5.088
US,2,"Oklahoma","Noble County","40103",14.567,21.145,16.643,22.957,24.671,26.925,25.811,16.72,16.677,15.221,21.019,20.248,26.406,18.133,5.213,9.985,8.827,6.624,6.74,13.819,6.746,3.915,5.68,7.452,8.9,7.418,7.264,6.004,2.85,3.737,7.393,6.572,6.681,5.61,3.656,2.584,4.586,8.292,5.657
US,2,"Oklahoma","Nowata County","40105",10.316,23.155,25.744,19.282,24.788,24.408,21.303,8.611,25.98,25.943,26.019,26.568,"",15.014,9.334,13.573,18.99,10.976,6.656,16.818,"",1.44,7.393,7.681,4.138,4.608,6.846,2.439,0.648,2.96,3.179,3.24,1.852,2.66,1.033,0.468,8.579,10.529,11.161
US,2,"Oklahoma","Okfuskee County","40107",11.588,30.656,20.265,24.136,28.652,36.392,28.306,6.874,19.084,19.269,25.936,20.085,19.184,18.624,14.063,24.992,11.306,13.133,9.848,19.974,4.535,2.618,13.478,8.817,12.726,8.455,8.978,5.691,3.007,8.105,7.799,8.044,6.14,5.569,2.364,2.855,6.66,9.732,14.938
US,2,"Oklahoma","Oklahoma County","40109",6.642,8.592,8.824,8.702,9.348,10.166,8.655,6.175,8.23,8.845,8.666,9.097,8.826,6.237,4.323,6.935,5.857,5.195,4.923,5.354,2.582,0.849,4.114,4.099,4.344,3.51,3.628,2.17,0.762,1.75,3.096,3.227,3.024,2.808,1.181,0.438,2.841,3.096,3.452
US,2,"Oklahoma","Okmulgee County","40111",8.553,14.51,14.462,12.573,14.22,16.586,15.781,9.5,11.912,15.257,12.96,14.021,15.744,10.319,5.306,11.912,8.887,6.882,7.077,9.162,4.1,1.926,4.19,5.58,7.094,5.622,5.735,2.577,2.383,2.81,3.43,6.186,4.186,3.789,1.3,1.773,4.429,4.224,4.833
US,2,"Oklahoma","Osage County","40113",11.057,16.251,15.777,16.446,17.671,18.418,16.759,10.422,17.094,17.541,16.652,18.024,17.582,14.99,8.693,14.483,11.125,10.316,7.428,9.398,5.007,2.712,6.454,6.438,7.01,7.516,6.399,3.363,3.083,5.228,4.847,6.262,5.84,3.926,1.623,1.465,4.342,6.261,7.604
US,2,"Oklahoma","Ottawa County","40115",3.818,5.186,5.642,5.084,5.541,8.092,5.503,5.073,4.482,5.17,4.735,7.306,10.197,5.03,4.069,5.882,4.276,4.16,3.76,5.147,2.593,1.29,3.33,3.129,3.124,3.538,2.911,2.022,2.097,2.41,2.987,3.804,3.273,2.734,0.858,0.583,2.334,2.162,3.393
US,2,"Oklahoma","Pawnee County","40117",11.427,17.338,15.504,13.3,16.029,23.484,13.795,9.068,17.146,14.734,16.445,16.878,23.216,17.468,7.112,16.861,11.651,7.313,7.753,13.221,7.993,3.118,4.488,5.455,4.486,3.68,5.675,1.554,1.954,2.469,4.555,4.467,3.886,3.077,2.964,1.199,3.804,5.425,4.618
US,2,"Oklahoma","Payne County","40119",4.94,4.676,4.563,4.256,4.826,6.906,6.353,4.356,4.518,4.377,4.902,5.499,9.028,6.36,4.62,5.344,4.789,4.418,4.396,4.54,2.502,1.423,3.244,3.685,3.848,3.844,3.843,2.346,1.899,2.594,3.095,3.233,3.11,2.952,1.731,0.904,2.872,3.25,3.399
US,2,"Oklahoma","Pittsburg County","40121",5.385,7.444,8.321,7.692,10.077,10.445,9.008,4.754,7.3,8.705,8.672,9.534,7.988,4.72,4.338,5.902,5.538,5.317,4.501,5.52,3.407,2.684,4.443,4.84,4.943,5.05,4.89,3.105,2.97,3.183,4.144,4.144,4.704,3.766,2.057,1.753,4.173,4.061,5.05
US,2,"Oklahoma","Pontotoc County","40123",5.292,6.543,6.417,6.098,6.786,9.203,7.99,5.208,5.795,6.122,6.282,7.175,7.586,5.468,4.101,6.087,5.927,4.649,4.46,5.618,3.476,1.826,4.247,4.502,4.305,4.247,4.526,3.648,2.056,3.374,4.062,4.174,4.158,3.453,1.947,1.492,3.891,4.087,4.492
US,2,"Oklahoma","Pottawatomie County","40125",8.539,10.405,11.191,10.851,12.146,16.182,12.946,7.708,9.878,11.304,10.608,12.794,12.685,6.681,5.482,10.326,7.868,6.722,5.732,7.632,3.89,2.168,5.683,5.813,5.922,4.848,4.732,3.165,2.15,3.223,4.683,4.434,4.111,3.992,1.933,1.614,4.161,4.453,4.942
US,2,"Oklahoma","Pushmataha County","40127",9.288,18.288,19.105,11.706,17.724,20.678,15.522,11.949,18.608,18.351,19.11,15.388,15.424,6.492,3.9,12.608,12.79,9.486,10.404,11.716,5.713,2.066,11.448,10.353,7.088,8.24,11.372,4.597,5.832,5.59,8.761,9.912,8.025,10.1,3.89,1.774,7.86,8.276,10.0
US,2,"Oklahoma","Rogers County","40131",11.22,16.38,16.04,15.22,16.54,17.48,15.225,9.676,14.937,16.701,16.2,16.474,18.498,11.64,7.682,14.238,12.341,9.566,8.82,10.63,5.48,1.976,8.199,8.392,8.942,7.838,7.766,4.417,2.82,6.559,6.728,6.717,6.439,5.485,1.936,1.158,4.882,7.429,7.168
US,2,"Oklahoma","Seminole County","40133",10.903,15.335,15.438,15.338,15.488,21.523,20.242,9.857,14.61,16.954,14.501,16.996,16.328,10.997,8.051,13.714,11.201,9.61,9.727,12.238,6.956,2.235,9.081,7.964,11.384,7.902,9.379,3.931,3.071,4.874,6.672,7.998,6.917,5.321,1.938,0.837,5.94,6.366,6.307
US,2,"Oklahoma","Sequoyah County","40135",9.42,15.869,15.364,14.224,16.186,17.276,15.694,11.451,14.244,14.377,15.467,15.224,17.435,11.237,8.312,12.122,11.714,10.173,8.206,11.105,5.64,2.878,7.349,6.203,7.934,7.648,8.131,4.619,3.198,3.448,6.829,8.748,7.024,5.286,2.224,2.007,6.426,6.043,7.235
US,2,"Oklahoma","Stephens County","40137",5.196,6.816,6.444,6.752,7.959,9.27,7.877,4.155,7.29,7.062,6.453,7.778,7.88,5.572,3.523,5.208,4.174,4.294,4.198,4.577,3.756,1.974,4.116,3.872,3.933,3.873,4.172,2.246,2.038,2.761,3.413,3.101,3.208,2.678,1.926,1.247,3.286,3.067,3.59
US,2,"Oklahoma","Texas County","40139",2.961,3.977,3.912,4.056,3.787,5.637,3.961,2.806,3.048,4.32,4.07,6.561,4.324,4.416,2.695,3.316,2.965,2.936,3.569,4.818,3.482,2.13,2.649,2.96,3.308,5.191,3.602,2.227,2.07,1.856,2.708,2.578,2.751,2.829,1.361,1.268,2.214,2.683,2.763
US,2,"Oklahoma","Tillman County","40141","",15.413,6.301,5.972,16.614,10.652,10.032,3.435,8.03,"",14.775,13.14,"",3.684,2.333,"",8.874,2.853,9.11,"","","",2.04,4.433,5.216,3.247,2.386,6.443,1.142,1.832,2.271,1.938,1.958,2.814,1.736,1.129,1.4,2.247,2.01
US,2,"Oklahoma","Tulsa County","40143",6.572,8.674,8.897,8.695,9.155,9.83,8.701,6.427,8.335,8.73,8.879,9.208,9.113,6.456,4.744,7.319,6.623,5.549,4.877,5.648,2.856,0.86,4.088,4.166,4.584,4.104,4.03,2.236,0.83,2.278,3.054,3.277,3.277,2.994,0.993,0.371,2.654,3.3,3.429
US,2,"Oklahoma","Wagoner County","40145",11.46,18.46,17.646,18.428,19.02,21.273,18.066,10.247,17.615,18.268,17.975,19.114,19.877,13.542,8.212,16.072,13.176,11.295,12.026,10.416,6.422,1.723,9.831,7.831,10.204,8.306,8.8,4.999,2.63,5.919,6.728,7.656,5.832,5.41,1.415,1.64,6.802,7.188,7.44
US,2,"Oklahoma","Washington County","40147",4.432,5.265,5.369,4.949,5.426,5.805,5.356,3.824,5.072,5.294,5.115,5.398,5.612,4.876,3.733,4.93,4.824,4.212,3.656,3.65,2.278,0.338,3.165,2.654,3.079,2.961,3.143,1.776,1.252,2.278,2.899,2.888,2.587,2.222,0.993,0.875,1.851,2.988,2.606
US,2,"Oklahoma","Washita County","40149",11.498,21.286,21.651,20.451,22.847,21.604,23.844,15.006,21.476,21.971,19.436,21.023,21.421,19.892,11.161,17.253,20.934,14.984,16.665,14.021,5.626,6.461,16.532,11.294,17.117,11.866,14.077,5.415,4.825,8.324,13.459,19.998,11.855,6.37,2.32,1.028,7.985,6.182,9.68
US,2,"Oklahoma","Woods County","40151",5.893,2.157,2.532,2.373,2.458,6.783,2.612,2.156,1.89,2.491,2.656,3.066,4.345,2.056,2.176,2.812,2.454,3.509,3.073,3.186,4.952,1.481,1.935,2.12,2.5,2.589,2.046,1.914,2.05,1.89,2.04,2.345,2.054,1.798,1.499,1.126,1.765,2.097,2.194
US,2,"Oklahoma","Woodward County","40153",4.131,5.558,6.462,5.986,7.194,10.07,5.374,3.636,6.485,6.231,6.498,8.646,9.904,5.302,3.564,5.809,5.046,5.764,5.409,5.553,4.054,3.544,4.029,4.504,5.184,5.204,6.012,3.254,2.948,3.275,4.102,3.899,4.326,3.332,2.992,1.828,3.673,5.077,4.77
US,1,"Oregon","","41",2.947,4.878,5.05,5.159,5.532,5.632,4.053,3.005,4.938,5.27,5.224,5.195,5.013,2.077,1.489,3.529,2.922,2.699,2.438,2.981,0.768,0.344,1.087,0.336,0.673,0.526,0.563,0.043,0.035,0.128,0.513,0.512,0.66,0.983,0.062,0.043,0.521,0.794,0.936
US,2,"Oregon","Baker County","41001",0.932,1.412,1.211,1.737,2.001,1.822,1.666,1.28,1.475,1.628,1.551,1.8,1.95,1.885,0.381,1.508,1.267,1.22,1.645,1.506,0.738,0.083,1.292,1.619,0.783,1.066,1.015,0.422,0.048,0.899,0.989,1.18,1.39,1.313,0.38,0.481,0.497,1.58,1.389
US,2,"Oregon","Benton County","41003",2.019,2.726,3.031,2.917,3.05,3.652,2.991,1.306,2.77,2.838,3.223,3.031,2.783,1.416,0.679,2.037,1.114,1.136,1.169,1.531,0.264,0.039,0.047,0.035,0.041,0.045,0.035,0.029,0.03,0.029,0.039,0.036,0.043,0.044,0.03,0.03,0.042,0.059,0.054
US,2,"Oregon","Clackamas County","41005",4.525,7.58,7.818,7.841,8.307,8.431,6.339,4.746,7.515,8.193,8.198,8.003,7.285,2.799,2.412,5.249,4.394,3.746,3.729,4.434,1.291,0.584,1.474,0.52,0.96,0.74,0.678,0.05,0.041,0.252,0.777,0.849,1.112,1.268,0.426,0.102,0.802,1.046,1.35
US,2,"Oregon","Clatsop County","41007",4.852,2.495,2.272,2.755,2.755,2.47,2.479,5.35,2.8,3.188,2.665,2.813,3.642,1.85,4.923,2.522,1.416,2.197,1.248,2.162,0.495,0.399,0.997,0.094,0.568,0.05,0.072,0.03,0.03,0.044,0.072,0.046,0.15,0.104,0.038,0.033,0.118,0.384,0.678
US,2,"Oregon","Columbia County","41009",3.046,7.785,5.517,7.661,9.374,8.569,5.884,2.365,8.383,8.371,7.388,8.319,5.222,1.699,1.314,3.886,3.275,3.126,2.641,2.944,0.902,0.228,1.529,0.747,0.978,0.879,0.933,0.05,0.039,0.55,0.668,0.754,1.0,1.521,0.249,0.042,1.315,0.714,1.705
US,2,"Oregon","Coos County","41011",1.484,2.845,2.703,2.637,2.751,2.887,2.062,1.75,2.768,2.39,2.818,2.84,3.141,1.596,1.511,2.034,2.074,1.787,1.562,1.859,0.646,0.358,1.326,0.076,0.121,0.24,0.45,0.039,0.029,0.222,0.146,0.719,0.599,0.855,0.035,0.034,0.708,0.513,0.56
US,2,"Oregon","Crook County","41013",1.516,3.865,3.177,3.5,3.098,5.804,2.005,1.56,3.326,3.896,3.36,3.95,5.643,1.477,0.448,2.802,2.532,2.326,1.736,2.84,1.477,1.117,2.531,1.663,1.838,1.544,2.58,0.572,0.056,1.392,1.393,1.561,1.606,1.482,0.418,0.033,1.683,1.575,2.57
US,2,"Oregon","Curry County","41015",0.055,0.472,0.605,0.548,0.961,0.592,0.641,0.168,0.968,1.941,0.633,0.971,1.185,0.055,0.065,0.787,0.798,0.524,0.552,0.318,0.055,0.043,0.184,0.064,0.036,0.036,0.038,0.028,0.027,0.031,0.052,0.042,0.054,0.03,0.024,0.024,0.027,0.04,0.037
US,2,"Oregon","Deschutes County","41017",3.534,4.604,4.712,4.546,4.994,5.238,4.32,3.672,4.472,4.796,4.688,4.672,4.932,2.333,1.069,3.296,3.118,3.149,2.74,3.382,1.486,1.262,2.16,0.953,1.182,1.174,1.332,0.087,0.05,0.619,0.913,0.779,1.189,1.685,0.086,0.039,1.163,1.676,1.746
US,2,"Oregon","Douglas County","41019",1.926,4.268,4.837,4.589,4.414,4.875,3.276,1.557,4.451,4.637,5.186,4.671,4.956,1.67,0.74,3.602,3.42,2.918,2.862,3.264,0.874,0.226,1.645,0.841,0.775,0.873,0.725,0.06,0.041,0.244,0.915,1.231,1.353,1.6,0.062,0.041,0.53,1.195,1.073
US,2,"Oregon","Hood River County","41027",4.166,5.05,6.232,6.118,7.074,7.808,5.364,4.65,5.749,6.159,6.845,5.646,5.146,1.698,2.433,3.554,2.74,2.558,3.909,4.073,1.791,1.602,1.986,1.001,1.434,1.587,1.493,0.397,0.047,0.42,0.99,0.93,1.258,2.351,0.869,0.113,2.287,2.065,1.745
US,2,"Oregon","Jackson County","41029",2.899,4.856,5.086,5.158,5.652,5.417,4.315,2.835,4.852,5.14,5.293,5.155,5.583,3.118,2.145,4.713,3.888,3.882,3.869,4.094,1.427,0.88,2.475,1.58,1.958,1.872,2.058,0.082,0.047,1.044,1.208,1.734,1.916,1.991,0.081,0.048,1.302,1.672,1.69
US,2,"Oregon","Jefferson County","41031",2.552,4.749,5.804,2.588,9.386,14.24,3.466,1.226,4.019,4.085,4.332,6.366,6.601,0.896,0.072,2.782,3.248,2.159,2.33,5.65,2.186,0.72,1.402,1.048,0.692,0.993,0.672,0.07,0.057,0.222,0.888,0.564,1.182,0.942,0.054,0.044,0.338,1.326,1.67
US,2,"Oregon","Josephine County","41033",2.48,3.632,3.687,3.725,3.994,4.05,3.188,1.933,3.579,3.981,3.844,3.74,3.701,2.077,1.272,3.541,2.598,3.018,2.81,2.891,1.136,0.73,1.839,1.172,1.582,1.114,1.807,0.068,0.042,0.599,0.801,1.356,1.251,1.91,0.057,0.05,1.201,1.827,1.4
US,2,"Oregon","Klamath County","41035",1.09,3.449,3.284,3.261,3.497,3.335,2.256,1.152,2.944,3.72,3.575,3.516,3.494,1.494,0.297,3.182,2.588,1.918,2.053,2.18,0.579,0.26,1.361,0.832,0.923,1.006,1.064,0.056,0.042,0.235,0.77,1.054,0.536,0.876,0.039,0.038,0.256,0.673,1.5
US,2,"Oregon","Lane County","41039",2.628,4.407,4.646,4.659,4.865,5.151,3.895,2.866,4.39,4.882,4.723,4.778,4.687,2.292,1.486,3.577,3.004,2.987,2.479,3.032,0.76,0.318,0.978,0.25,0.622,0.647,0.718,0.038,0.032,0.086,0.621,0.508,0.712,1.076,0.043,0.038,0.499,0.854,0.916
US,2,"Oregon","Lincoln County","41041",5.471,2.717,2.236,2.843,2.816,3.733,3.222,8.156,2.878,2.786,2.874,3.133,4.254,2.099,3.775,2.361,2.227,1.333,0.955,1.725,0.094,0.647,0.42,0.058,0.18,0.052,0.046,0.034,0.03,0.038,0.059,0.061,0.068,0.094,0.032,0.039,0.06,0.109,0.097
US,2,"Oregon","Linn County","41043",2.228,5.132,6.047,6.203,6.573,6.698,3.686,2.205,5.088,6.344,6.647,5.794,5.022,1.96,1.356,3.546,3.092,3.1,2.565,3.359,0.888,0.235,1.396,0.656,0.718,1.001,1.034,0.044,0.034,0.614,0.968,1.072,1.19,1.479,0.078,0.041,1.081,1.072,1.714
US,2,"Oregon","Malheur County","41045",1.156,2.616,2.646,4.442,3.673,4.469,3.407,2.275,2.698,4.493,4.627,3.613,4.782,2.21,1.112,2.786,4.58,2.998,1.896,3.641,2.175,0.712,1.222,1.613,2.001,1.252,1.22,0.654,0.072,0.927,1.487,1.149,1.353,1.897,1.069,0.097,0.755,1.43,1.024
US,2,"Oregon","Marion County","41047",3.03,5.534,5.446,5.742,5.598,6.116,4.3,2.942,5.516,5.795,5.684,5.814,5.71,2.729,2.086,4.174,3.952,3.671,3.384,3.786,0.926,0.332,1.505,0.726,1.006,0.894,0.882,0.046,0.038,0.512,1.147,0.862,1.382,1.773,0.065,0.053,1.148,1.47,1.712
US,2,"Oregon","Morrow County","41049",0.96,5.166,14.6,12.826,15.148,21.357,14.672,5.038,14.181,15.531,16.878,10.004,13.698,1.934,2.523,14.114,4.287,11.344,14.313,9.387,2.114,2.726,15.351,13.674,4.069,5.684,2.824,0.978,0.127,1.892,5.161,10.501,2.475,4.679,0.964,0.07,6.084,6.015,2.082
US,2,"Oregon","Multnomah County","41051",2.939,4.482,4.783,5.023,5.354,5.184,3.49,3.108,4.874,4.924,4.78,5.006,4.49,1.506,1.287,2.861,2.015,1.89,1.405,2.193,0.252,0.068,0.274,0.056,0.116,0.083,0.072,0.032,0.029,0.042,0.085,0.096,0.102,0.266,0.044,0.035,0.074,0.206,0.311
US,2,"Oregon","Polk County","41053",1.834,6.747,7.537,9.12,7.32,9.285,3.803,1.662,5.418,7.192,5.666,3.479,4.533,1.748,0.896,3.685,2.449,2.189,1.872,3.616,0.751,0.143,0.796,0.229,0.838,0.288,0.115,0.04,0.037,0.124,0.575,0.113,0.253,0.976,0.055,0.051,0.548,0.806,0.908
US,2,"Oregon","Tillamook County","41057",6.448,2.691,3.38,4.476,3.242,3.489,1.111,6.507,3.898,4.477,3.17,2.466,4.116,0.849,2.156,3.123,1.212,2.486,1.592,1.6,0.432,1.075,1.577,0.044,0.192,0.045,0.037,0.031,0.035,0.034,0.046,0.057,0.05,0.536,0.034,0.039,0.073,0.081,0.105
US,2,"Oregon","Umatilla County","41059",2.128,2.867,3.056,2.878,3.836,3.627,2.974,2.31,3.425,3.274,3.21,3.627,3.757,2.137,1.258,2.829,3.204,2.129,2.698,2.969,1.74,1.1,2.238,1.896,1.788,1.736,1.905,0.622,0.122,1.388,1.801,1.689,1.882,2.215,0.675,0.088,1.759,1.699,2.064
US,2,"Oregon","Union County","41061",0.751,1.896,2.07,2.129,2.295,2.702,2.077,1.235,2.095,2.093,2.291,2.206,2.653,1.178,0.513,1.55,2.125,2.158,2.014,2.225,1.151,1.114,2.086,1.304,1.446,1.982,1.592,0.956,0.043,0.759,1.525,1.269,0.888,1.689,0.136,0.052,1.247,1.63,1.412
US,2,"Oregon","Wasco County","41065",1.735,2.821,2.593,2.692,2.946,3.758,1.88,1.475,3.024,3.173,2.596,3.021,3.279,0.625,0.308,2.614,2.013,1.928,1.962,2.367,0.906,0.332,1.417,0.735,1.483,0.747,0.682,0.042,0.038,0.056,0.33,0.489,0.696,0.463,0.034,0.034,1.139,0.711,1.275
US,2,"Oregon","Washington County","41067",3.29,5.624,5.639,5.774,6.235,6.003,4.883,3.326,5.514,5.822,5.833,5.613,5.254,2.026,1.392,3.512,2.612,2.24,1.892,2.547,0.477,0.165,0.434,0.044,0.246,0.085,0.115,0.035,0.031,0.049,0.203,0.087,0.124,0.346,0.055,0.041,0.142,0.324,0.385
US,2,"Oregon","Yamhill County","41071",3.075,5.692,6.157,5.828,6.676,6.973,4.444,2.917,5.677,6.407,7.4,5.594,5.995,2.558,1.866,3.747,3.351,2.89,3.046,3.322,0.963,0.522,1.268,0.739,1.144,0.949,0.947,0.072,0.04,0.597,0.84,0.925,0.948,1.63,0.283,0.062,1.08,1.388,1.128
US,1,"Pennsylvania","","42",3.956,6.267,6.153,6.312,6.705,7.181,5.676,4.114,6.2,6.245,6.462,6.404,6.127,3.691,1.994,3.994,2.445,2.008,1.978,2.364,0.136,0.063,0.061,0.226,0.09,0.519,0.784,0.034,0.038,0.078,0.071,0.143,0.246,0.414,0.062,0.044,0.251,0.196,0.247
US,2,"Pennsylvania","Adams County","42001",6.881,10.458,10.504,9.198,10.696,11.514,9.017,6.7,9.832,10.502,11.574,10.361,10.63,7.78,4.191,8.828,6.43,5.038,4.842,4.77,0.501,0.074,0.755,2.004,0.882,1.796,2.625,0.049,0.045,1.478,0.964,0.7,0.857,2.251,0.053,0.048,0.904,0.666,1.318
US,2,"Pennsylvania","Allegheny County","42003",3.789,5.573,5.435,5.575,5.934,6.471,5.285,4.019,5.667,5.552,5.8,5.846,5.629,3.473,1.812,3.461,1.921,1.123,1.428,1.513,0.052,0.064,0.054,0.043,0.065,0.25,0.225,0.036,0.051,0.045,0.047,0.056,0.105,0.364,0.079,0.041,0.084,0.048,0.096
US,2,"Pennsylvania","Armstrong County","42005",5.044,7.781,8.113,7.286,8.933,8.926,7.762,5.156,7.82,8.295,7.847,8.587,9.275,5.207,2.723,5.391,3.761,3.056,3.476,3.378,0.231,0.192,1.332,0.647,1.046,1.75,1.53,0.047,0.094,0.433,1.082,1.246,1.036,1.576,0.493,0.094,1.326,0.903,1.044
US,2,"Pennsylvania","Beaver County","42007",3.835,6.867,7.269,7.381,7.72,8.48,6.338,4.39,7.13,7.071,7.556,7.569,7.334,4.34,2.444,4.823,2.999,2.041,2.472,2.013,0.047,0.072,0.091,0.074,0.272,0.771,0.706,0.039,0.049,0.052,0.094,0.097,0.314,0.752,0.084,0.048,0.185,0.105,0.516
US,2,"Pennsylvania","Bedford County","42009",5.6,11.422,11.448,11.533,11.428,11.98,9.967,9.947,10.234,11.361,11.557,13.075,11.508,7.095,5.256,11.564,9.804,8.747,12.054,9.752,5.606,0.897,6.709,6.665,5.217,10.18,7.564,0.253,1.272,4.814,5.814,2.976,5.661,4.616,0.351,0.229,3.423,1.201,3.707
US,2,"Pennsylvania","Berks County","42011",3.929,6.57,6.411,6.698,6.884,7.596,6.228,4.286,6.533,6.602,6.929,6.641,6.638,4.122,2.244,4.895,3.046,2.972,2.788,3.046,0.193,0.05,0.082,0.426,0.154,0.966,1.523,0.03,0.033,0.131,0.091,0.363,0.43,0.445,0.055,0.046,0.432,0.537,0.584
US,2,"Pennsylvania","Blair County","42013",2.744,4.684,4.296,4.489,4.898,5.284,4.142,2.92,4.669,4.506,4.631,4.953,5.134,3.4,1.925,3.69,2.388,2.284,2.233,2.726,0.125,0.086,0.675,1.0,0.596,1.457,1.531,0.039,0.06,0.711,0.458,0.452,0.473,0.938,0.072,0.054,0.69,0.679,0.462
